grid_index,horizon,total_suppression,avg_wb,V_proj,h_n,h_n_shape
14,18,0.456,0.7413753712024782,0.0395128119429417,0.9761613468369598,0.9830285977429757
14,19,0.456,0.7403931955747912,0.039408187981656316,0.97607049072733,0.9830285977429757
14,20,0.456,0.7390802417546923,0.03926854527699633,0.9759473484570054,0.9830285977429757
15,1,0.656,0.6632599026771968,0.012645855063455742,0.7822951462700816,0.9830285977429757
15,2,0.656,0.6757402486365066,0.013126238433620572,0.7940509362887416,0.9830285977429757
15,3,0.656,0.6868027681843217,0.013559534740728957,0.8040627276178002,0.9830285977429757
15,4,0.656,0.6965576159428188,0.013947449715030869,0.812575096423659,0.9830285977429757
15,5,0.656,0.7051068391402096,0.014291919734771492,0.8197940973789942,0.9830285977429757
15,6,0.656,0.7125449605491581,0.014595039007788312,0.8258931956372378,0.9830285977429757
15,7,0.656,0.7189595210793533,0.014859000353586112,0.831018461155148,0.9830285977429757
15,8,0.656,0.7244315853452825,0.01508604743757838,0.8352930298413968,0.9830285977429757
15,9,0.656,0.7290362131725375,0.015278436625937487,0.8388208858497771,0.9830285977429757
15,10,0.656,0.7328428996720053,0.01543840689936817,0.841690040822926,0.9830285977429757
